дія map: (1, 1) -> 1, (1, 2) -> 1, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 1, (3, 2) -> 2, (3, 3) -> 1 не асоціативна, контрприклад: (3, 3, 2) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 1, (3, 2) -> 2, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 1, (3, 2) -> 3, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 1, (3, 2) -> 3, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 1, (3, 2) -> 3, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 2, (3, 2) -> 1, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 2, (3, 2) -> 1, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 2, (3, 2) -> 1, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 2, (3, 2) -> 2, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 2, (3, 2) -> 2, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 2, (3, 2) -> 2, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 2, (3, 2) -> 3, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 2, (3, 2) -> 3, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 2, (3, 2) -> 3, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 3, (3, 2) -> 1, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 3, (3, 2) -> 1, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 3, (3, 2) -> 1, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 3, (3, 2) -> 2, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 3, (3, 2) -> 2, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 3, (3, 2) -> 2, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 3, (3, 2) -> 3, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 3, (3, 2) -> 3, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 2, (3, 1) -> 3, (3, 2) -> 3, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 1, (3, 2) -> 1, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 1, (3, 2) -> 1, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 1, (3, 2) -> 1, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 1, (3, 2) -> 2, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 1, (3, 2) -> 2, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 1, (3, 2) -> 2, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 1, (3, 2) -> 3, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 1, (3, 2) -> 3, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 1, (3, 2) -> 3, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 2, (3, 2) -> 1, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 2, (3, 2) -> 1, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 2, (3, 2) -> 1, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 2, (3, 2) -> 2, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 2, (3, 2) -> 2, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 2, (3, 2) -> 2, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 2, (3, 2) -> 3, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 2, (3, 2) -> 3, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 2, (3, 2) -> 3, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 3, (3, 2) -> 1, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 3, (3, 2) -> 1, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 3, (3, 2) -> 1, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 3, (3, 2) -> 2, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 3, (3, 2) -> 2, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 3, (3, 2) -> 2, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 3, (3, 2) -> 3, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 3, (3, 2) -> 3, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 2, (1, 3) -> 3, (2, 1) -> 3, (2, 2) -> 3, (2, 3) -> 3, (3, 1) -> 3, (3, 2) -> 3, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 1, (3, 2) -> 1, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 1, (3, 2) -> 1, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 1, (3, 2) -> 1, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 1, (3, 2) -> 2, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 1, (3, 2) -> 2, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 1, (3, 2) -> 2, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 1, (3, 2) -> 3, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 1, (3, 2) -> 3, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 1, (3, 2) -> 3, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 2, (3, 2) -> 1, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 2, (3, 2) -> 1, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 2, (3, 2) -> 1, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 2, (3, 2) -> 2, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 2, (3, 2) -> 2, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 2, (3, 2) -> 2, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 2, (3, 2) -> 3, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 2, (3, 2) -> 3, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 2, (3, 2) -> 3, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 3, (3, 2) -> 1, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 3, (3, 2) -> 1, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 3, (3, 2) -> 1, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 3, (3, 2) -> 2, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 3, (3, 2) -> 2, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 3, (3, 2) -> 2, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 3, (3, 2) -> 3, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 3, (3, 2) -> 3, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 1, (3, 1) -> 3, (3, 2) -> 3, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 1, (3, 2) -> 1, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 1, (3, 2) -> 1, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 1, (3, 2) -> 1, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 1, (3, 2) -> 2, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 1, (3, 2) -> 2, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 1, (3, 2) -> 2, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 1, (3, 2) -> 3, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 1, (3, 2) -> 3, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 1, (3, 2) -> 3, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 2, (3, 2) -> 1, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 2, (3, 2) -> 1, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 2, (3, 2) -> 1, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 2, (3, 2) -> 2, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 2, (3, 2) -> 2, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 2, (3, 2) -> 2, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 2, (3, 2) -> 3, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 2, (3, 2) -> 3, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 2, (3, 2) -> 3, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 3, (3, 2) -> 1, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 3, (3, 2) -> 1, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 3, (3, 2) -> 1, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 3, (3, 2) -> 2, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 3, (3, 2) -> 2, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 3, (3, 2) -> 2, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 3, (3, 2) -> 3, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 3, (3, 2) -> 3, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 2, (3, 1) -> 3, (3, 2) -> 3, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 3, (3, 1) -> 1, (3, 2) -> 1, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 3, (3, 1) -> 1, (3, 2) -> 1, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 3, (3, 1) -> 1, (3, 2) -> 1, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 3, (3, 1) -> 1, (3, 2) -> 2, (3, 3) -> 1 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 3, (3, 1) -> 1, (3, 2) -> 2, (3, 3) -> 2 не асоціативна, контрприклад: (1, 1, 1) 
дія map: (1, 1) -> 2, (1, 2) -> 3, (1, 3) -> 1, (2, 1) -> 1, (2, 2) -> 1, (2, 3) -> 3, (3, 1) -> 1, (3, 2) -> 2, (3, 3) -> 3 не асоціативна, контрприклад: (1, 1, 1) 
